train_dataset,test_dataset,feature_set,n_features,train_bias_level,test_bias_level,train_bias_bucket,test_bias_bucket,accuracy,precision,recall,f1,roc_auc,pr_auc,spd,eod,aaod,di,ppr_priv,ppr_unpriv,tpr_priv,tpr_unpriv,fpr_priv,fpr_unpriv,fairness_penalty
gs_v0_5,pd_v0_25,B_com_protegido,22,0.5,0.25,medio,baixo,0.9996076543077773,0.9985182049110923,0.9999293386093838,0.9992232735489338,0.999992706101006,0.9999787776248623,0.34962112438557436,-0.0003091827269916525,0.0005155500698198228,3.215495280822454,0.157807207901515,0.5074283322870894,1.0,0.9996908172730083,0.0007219174126479931,0.0,0.64148528450121
gs_v0_5,pd_v0_75,B_com_protegido,22,0.5,0.75,medio,medio,0.9996740547588006,0.9983973266043784,0.9999658469945355,0.9991809712316145,0.9999890539246963,0.9999489677781144,0.7118895606360947,-3.801703163019976e-05,0.00013204726581193268,18.603044415834912,0.040441275032840944,0.7523308356689355,1.0,0.9999619829683698,0.0005724178370982604,0.0003463403371045948,4.5787760101921124
gs_v0_5,pd_v0,B_com_protegido,22,0.5,0.0,medio,baixo,0.9983268694130445,0.9928880564905975,0.9999490212071778,0.9964060297423263,0.9999954335225993,0.9999900593384762,-0.20572470136593712,0.0,0.0029101099374865273,0.2827364142801153,0.28681882847776335,0.08109412711182623,1.0,1.0,0.005820219874973055,0.0,0.23147459925582708
gs_v0_5,pd_v1,B_com_protegido,22,0.5,1.0,medio,alto,0.9831389883393004,0.9228228962818004,0.9998343548119927,0.9597862901302294,0.999380190067145,0.9974482504629071,0.8747364771892524,,0.0009175034598977412,3618.8663328308885,0.0002417824200002418,0.8749782596092527,,0.9998343548119927,0.0002417824200002418,0.001159285879897983,1206.2473289371792
gs_v0_5,gs_v0_25,C_com_protegido,30,0.5,0.25,medio,baixo,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999980898823837,0.9999943792727768,-0.08951970319536301,0.0,0.0,0.7228185960551508,0.322964318389753,0.23344461519438997,1.0,1.0,0.0,0.0,0.09167527678505306
gs_v0_5,gs_v0_75,C_com_protegido,30,0.5,0.75,medio,medio,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999978342999876,0.9999937875731137,0.2251714292493495,,0.0,,0.0,0.2251714292493495,,0.9999648765410417,0.0,0.0,0.11258571462467475
gs_v0_5,gs_v0,C_com_protegido,30,0.5,0.0,medio,baixo,0.999804216765796,0.9990216368767639,0.9998870141608919,0.9994541381971502,0.9999960172904514,0.9999843708243973,0.05484774990152186,0.00022007042253524567,0.00048657514996856827,1.2827545843607404,0.19397651863195509,0.24882426853347694,0.9997799295774648,1.0,0.0008964353511917317,0.00014335547378984087,0.08457724495869152
gs_v0_5,gs_v1,C_com_protegido,30,0.5,1.0,medio,alto,0.9998549706888129,0.9991082486995293,0.9999504165013884,0.9995291552053132,0.9999894172065441,0.9999304852025659,,,,,,,,,,,
gs_v0_5,pd_v0_5,C_com_protegido,30,0.5,0.5,medio,medio,0.9879799935463053,0.9282703809256212,0.9999567604963895,0.9627810158201499,0.9994666105628728,0.9969239600552257,0.6811253867651823,-6.253517603649339e-05,3.1267588018246695e-05,44.55857345393513,0.015636999395434715,0.696762386160617,1.0,0.9999374648239635,0.0,0.0,11.059948160866092
gs_v0_5,pd_v0_25,C_com_protegido,30,0.5,0.25,medio,baixo,0.9999524429463973,0.9998586905322656,0.9999528924062558,0.9999057892505535,0.9999951573155401,0.9999844689090946,0.35028186946449197,-0.000206121817994398,0.000103060908997199,3.2282735308586896,0.15719877502180218,0.5074806444862942,1.0,0.9997938781820056,0.0,0.0,0.6447161457625433
gs_v0_5,pd_v0_75,C_com_protegido,30,0.5,0.75,medio,medio,0.9996333116036505,0.9981930996863494,0.9999658469945355,0.999078686958302,0.9999910955671862,0.9999550462372069,0.7118225383042537,-3.801703163019976e-05,0.00016695079246426567,18.572265057105867,0.040508297364681915,0.7523308356689355,1.0,0.9999619829683698,0.0006422248904029264,0.0003463403371045948,4.571073140808553
gs_v0_5,pd_v0,C_com_protegido,30,0.5,0.0,medio,baixo,0.9998581090668306,0.9994140724512152,0.9999745106035889,0.999694212980659,0.99999572155168,0.9999880958343337,-0.2022299280622939,0.0,0.0004742401379607674,0.2862239390933074,0.2833240551741201,0.08109412711182623,1.0,1.0,0.0009484802759215348,0.0,0.2291200572767368
gs_v0_5,pd_v1,C_com_protegido,30,0.5,1.0,medio,alto,0.9811855377989346,0.914578346110724,0.9999006128871957,0.9553382078308486,0.9997196874884785,0.9986453075461181,0.8742747528752629,,0.0006165451710006166,1419.0222212370365,0.0006165451710006166,0.8748912980462635,,0.9999006128871957,0.0006165451710006166,0.0,472.96570417836097
gs_v0_25,gs_v0_5,A_sem_protegido,10,0.25,0.5,baixo,medio,0.9988399872085076,0.9984233116295367,0.9961836508768863,0.9973022238425082,0.9999398541066317,0.9998035998222701,-0.05408078298705438,-0.0011550202128537412,0.0007930099313332629,0.8198886564098227,0.3002630590003758,0.24618227601332143,1.0,0.9988449797871463,0.0,0.0004309996498127845,0.05903503918035468
gs_v0_25,gs_v0_75,A_sem_protegido,10,0.25,0.75,baixo,medio,0.9988399872085076,0.9984233116295367,0.9961836508768863,0.9973022238425082,0.9999398541066317,0.9998035998222701,0.22513979294035766,,0.0003266439376926689,,0.0,0.22513979294035766,,0.9987004320185452,0.0,0.0003266439376926689,0.11273321843902516
gs_v0_25,gs_v0,A_sem_protegido,10,0.25,0.0,baixo,baixo,0.9933028631610216,0.9772574501456419,0.9855754745405243,0.9813988374273392,0.9992393916968545,0.9961868348165117,0.0781744942016783,0.00514446378037281,0.017075027321925305,1.4067565315832344,0.19218989280245022,0.2703643870041285,0.9942781690140845,0.9994226327944573,0.0,0.029005590863477804,0.1267876292218027
gs_v0_25,gs_v1,A_sem_protegido,10,0.25,1.0,baixo,alto,0.9985878724963361,0.9982546252431058,0.9925624752082507,0.9954004127197236,0.9998782904940972,0.9994120237569605,,,,,,,,,,,
gs_v0_25,pd_v0_5,A_sem_protegido,10,0.25,0.5,baixo,medio,0.9973647413144024,0.9903800526293085,0.9926925238898258,0.9915349399671763,0.9998573579974904,0.9993124587614683,0.6755369060063734,-0.006039708725917969,0.0030198543629589847,44.29165883193304,0.015604320190846555,0.69114122619722,0.9979101358411703,0.9918704271152523,0.0,0.0,10.994063825257072
gs_v0_25,pd_v0_25,A_sem_protegido,10,0.25,0.25,baixo,baixo,0.996950403937724,0.994249487403078,0.993664028641417,0.9939566718107602,0.9998053380188809,0.9994280903523249,0.3496808420069394,-0.001030609089972212,0.0006235921568833049,3.2218702676335256,0.15738130488571603,0.5070621468926554,1.0,0.9989693909100278,0.0002165752237943979,0.0,0.6433013277218301
gs_v0_25,pd_v0_75,A_sem_protegido,10,0.25,0.75,baixo,medio,0.9992802042590179,0.9999657252536331,0.9964139344262295,0.9981866703161352,0.9999540432151772,0.9998398466302751,0.7093656237500112,-0.003991788321167866,0.0020028748659143996,18.77631651427556,0.03990509637811319,0.7492707201281245,1.0,0.9960082116788321,1.396141066093318e-05,0.0,4.622919200303164
gs_v0_25,pd_v0,A_sem_protegido,10,0.25,0.0,baixo,baixo,0.9743886865629287,0.9022962006639617,0.9976039967373572,0.9475595583962813,0.9966121580029026,0.9879197790977402,-0.28928998867960076,0.0,0.06115542142703169,0.21894601753789156,0.370384115791427,0.08109412711182623,1.0,1.0,0.12231084285406338,0.0,0.2828748481421852
gs_v0_25,pd_v1,A_sem_protegido,10,0.25,1.0,baixo,alto,0.9844590675440527,0.9328381402287419,0.9943680636077522,0.9626208688122384,0.9976165512081204,0.9889893700267787,0.8699658138595336,,8.462384700008462e-05,10281.386022378108,8.462384700008462e-05,0.8700504377065337,,0.9943680636077522,8.462384700008462e-05,0.0,3427.085357605272
gs_v0_25,gs_v0_5,B_sem_protegido,21,0.25,0.5,baixo,medio,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.9999960857253432,0.999990420964282,-0.054121397072019045,-4.125072188765344e-05,2.735973047215148e-05,0.8197533947326124,0.3002630590003758,0.24614166192835676,1.0,0.9999587492781123,0.0,1.3468739056649516e-05,0.058609153197941605
gs_v0_25,gs_v0_75,B_sem_protegido,21,0.25,0.75,baixo,medio,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.9999960857253432,0.999990420964282,0.22517933832659742,,1.0207623052895903e-05,,0.0,0.22517933832659742,,0.9999648765410417,0.0,1.0207623052895903e-05,0.11259477297482516
gs_v0_25,gs_v0,B_sem_protegido,21,0.25,0.0,baixo,baixo,0.9994531571734302,0.9975190767958501,0.9994350708044591,0.9984761546420845,0.9999927768469326,0.9999756444286524,0.055771808888899904,0.0008802816901408717,0.0005917108102572197,1.2877707821247275,0.19380636379104985,0.24957817267994975,0.9991197183098591,1.0,0.0008437038599451593,0.001146843790318727,0.08625364587850637
gs_v0_25,gs_v1,B_sem_protegido,21,0.25,1.0,baixo,alto,0.9994427821201759,0.9964915748381677,0.9999008330027767,0.9981932929092934,0.9999863171195232,0.9999258247587756,,,,,,,,,,,
gs_v0_25,pd_v0_5,B_sem_protegido,21,0.25,0.5,baixo,medio,0.988148058513499,0.9292718212506028,0.9998702814891685,0.9632792485055508,0.9987939512021765,0.9925896609985935,0.6809892181914257,-0.0001876055281095912,0.00011870150915804239,44.41377202347234,0.015686018202316954,0.6966752363937426,1.0,0.9998123944718904,4.979749020649359e-05,0.0,11.023766887175258
gs_v0_25,pd_v0_25,B_sem_protegido,21,0.25,0.25,baixo,baixo,0.9995184848322722,0.9981660435917331,0.9999293386093838,0.9990469130572911,0.9999927797048653,0.9999787796736359,0.3496734365847791,-0.0003091827269916525,0.0004624320415610318,3.2158267751813012,0.157807207901515,0.5074806444862942,1.0,0.9996908172730083,0.0007219174126479931,0.00010623605651758207,0.6415679566336583
gs_v0_25,pd_v0_75,B_sem_protegido,21,0.25,0.75,baixo,medio,0.9996672642329422,0.9983632829815529,0.9999658469945355,0.9991639223983483,0.9999893888432219,0.99995045619314,0.7118895606360947,-3.801703163019976e-05,0.00013204726581193268,18.603044415834912,0.040441275032840944,0.7523308356689355,1.0,0.9999619829683698,0.0005724178370982604,0.0003463403371045948,4.5787760101921124
gs_v0_25,pd_v0,B_sem_protegido,21,0.25,0.0,baixo,baixo,0.9986342997682448,0.9941965077675562,0.9999490212071778,0.9970644673469647,0.9999955088653563,0.9999903294795182,-0.20448761347084216,0.0,0.002047855141194223,0.2839611767418009,0.2855817405826684,0.08109412711182623,1.0,1.0,0.004095710282388446,0.0,0.23064357296755889
gs_v0_25,pd_v1,B_sem_protegido,21,0.25,1.0,baixo,alto,0.9822656026028228,0.919166692047635,0.9998012257743912,0.9577898378241138,0.9992694663672368,0.99701534305739,0.8747921138485896,,0.0010021273068978257,5567.302220418575,0.00015715857300015716,0.8749492724215897,,0.9998012257743912,0.00015715857300015716,0.001159285879897983,1855.7260048865771
gs_v0_25,gs_v0_5,C_sem_protegido,29,0.25,0.5,baixo,medio,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999979271755578,0.9999939991130655,-0.05413155059326022,-4.125072188765344e-05,2.062536094382672e-05,0.8197195793133099,0.3002630590003758,0.2461315084071156,1.0,0.9999587492781123,0.0,0.0,0.05861846184069546
gs_v0_25,gs_v0_75,C_sem_protegido,29,0.25,0.75,baixo,medio,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999979271755578,0.9999939991130655,0.2251714292493495,,0.0,,0.0,0.2251714292493495,,0.9999648765410417,0.0,0.0,0.11258571462467475
gs_v0_25,gs_v0,C_sem_protegido,29,0.25,0.0,baixo,baixo,0.9997299541597187,0.998645801986157,0.9998493522145224,0.9992472146943692,0.9999960848255076,0.9999852479494391,0.05496872751942555,0.0004401408450703803,0.0005463520366478759,1.283502599062452,0.19389144121150248,0.24886016873092803,0.9995598591549296,1.0,0.0008437038599451593,0.00019114063171978782,0.08486445486589896
gs_v0_25,gs_v1,C_sem_protegido,29,0.25,1.0,baixo,alto,0.9998549706888129,0.9991082486995293,0.9999504165013884,0.9995291552053132,0.999989618063553,0.9999312638043995,,,,,,,,,,,
gs_v0_25,pd_v0_5,C_sem_protegido,29,0.25,0.5,baixo,medio,0.9876707540066688,0.9265595576745863,0.9999567604963895,0.961860000831843,0.999283798588241,0.9957913239934288,0.6811253867651823,-6.253517603649339e-05,3.1267588018246695e-05,44.55857345393513,0.015636999395434715,0.696762386160617,1.0,0.9999374648239635,0.0,0.0,11.059948160866092
gs_v0_25,pd_v0_25,C_sem_protegido,29,0.25,0.25,baixo,baixo,0.999946498314697,0.9998351428369563,0.9999528924062558,0.9998940141549985,0.9999950102951085,0.9999836497864354,0.35028186946449197,-0.000206121817994398,0.000103060908997199,3.2282735308586896,0.15719877502180218,0.5074806444862942,1.0,0.9997938781820056,0.0,0.0,0.6447161457625433
gs_v0_25,pd_v0_75,C_sem_protegido,29,0.25,0.75,baixo,medio,0.9997147979139505,0.9986016371077763,0.9999658469945355,0.999283276450512,0.9999912518817963,0.9999557704287494,0.711983391900672,-3.801703163019976e-05,8.318232849866656e-05,18.646307309825225,0.04034744376826359,0.7523308356689355,1.0,0.9999619829683698,0.00047468796247172813,0.0003463403371045948,4.589602975271506
gs_v0_25,pd_v0,C_sem_protegido,29,0.25,0.0,baixo,baixo,0.9999172302889845,0.9996687391703191,0.9999745106035889,0.9998216015087416,0.9999961263227928,0.9999897450962136,-0.20192065608852017,0.0,0.00025867643888769133,0.28653671795801433,0.2830147832003464,0.08109412711182623,1.0,1.0,0.0005173528777753827,0.0,0.2289106536423484
gs_v0_25,pd_v1,C_sem_protegido,29,0.25,1.0,baixo,alto,0.9800254681947583,0.9097814619442351,0.9999006128871957,0.9527146464646464,0.9995891343702908,0.998162954782033,0.8746374265052633,,0.0002538715410002539,3446.1968230042316,0.0002538715410002539,0.8748912980462635,,0.9999006128871957,0.0002538715410002539,0.0,1148.6905714340926
gs_v0_25,gs_v0_5,A_com_protegido,11,0.25,0.5,baixo,medio,0.9983258193766028,0.9977202981148618,0.9944939695857368,0.996104521381363,0.9999212845790965,0.9997401822937764,-0.05603341844739054,-0.0011137694909660878,0.0017444249871385524,0.814603759417462,0.3022360015031943,0.24620258305580375,1.0,0.9988862305090339,0.002819548872180451,0.00044446838886943405,0.0610719633770083
gs_v0_25,gs_v0_75,A_com_protegido,11,0.25,0.75,baixo,medio,0.9989277719602963,0.9980460205896935,0.9969702266503525,0.9975078335640895,0.9999550631213682,0.9998490859009961,0.22378154117818225,,0.0010451274331737277,162.92832319653266,0.0013819789939192924,0.22516352017210153,,0.9987706789364617,0.0013819789939192924,0.00033685156074556477,54.051049955048
gs_v0_25,gs_v0,A_com_protegido,11,0.25,0.0,baixo,baixo,0.9917568507254106,0.975520931105688,0.978570352515818,0.9770432624513509,0.9991012124936663,0.9956297762525611,0.07574044157242862,0.002503618709950306,0.014554146321334453,1.3895222709439186,0.19444444444444445,0.27018488601687307,0.996919014084507,0.9994226327944573,0.0021619911411094707,0.02876666507382807,0.12058011938690799
gs_v0_25,gs_v1,A_com_protegido,11,0.25,1.0,baixo,alto,0.9985878724963361,0.9983043239738666,0.9925128917096391,0.9954001839926403,0.9998975754510184,0.999501059265843,,,,,,,,,,,
gs_v0_25,pd_v0_5,A_com_protegido,11,0.25,0.5,baixo,medio,0.9968807142088846,0.9884898909341725,0.9914818177887318,0.9899835938174596,0.9998329631730654,0.9992182232753597,0.6708691296902045,-0.009398442318684141,0.006242943355743372,36.95259335041174,0.018659825819839545,0.689528955510044,0.9989550679205852,0.989556625601901,0.003087444392802603,0.0,9.159775966444093
gs_v0_25,pd_v0_25,A_com_protegido,11,0.25,0.25,baixo,baixo,0.9960943769728746,0.9948852738509626,0.9896127755794234,0.9922420206170959,0.999762560317314,0.9993247265303971,0.34728767268006894,-0.001030609089972212,0.002043363068424358,3.1736117386184515,0.15977447421258645,0.5070621468926554,1.0,0.9989693909100278,0.003056117046876504,0.0,0.6309933458642293
gs_v0_25,pd_v0_75,A_com_protegido,11,0.25,0.75,baixo,medio,0.9978881464580617,0.993190098403078,0.9962090163934426,0.9946972667905676,0.999915768425023,0.9997025900608778,0.70652653967877,-0.004219890510948954,0.0035060863215677952,17.595810111182494,0.04257258518538377,0.7490991248641538,1.0,0.995780109489051,0.0027922821321866363,0.0,4.327515656923445
gs_v0_25,pd_v0,A_com_protegido,11,0.25,0.0,baixo,baixo,0.9714740103107411,0.8933217494684378,0.9959471859706363,0.9418471514143496,0.9957932846555082,0.9851308134034507,-0.29881556547183186,0.0,0.06779478335848244,0.21345632579239573,0.3799096925836581,0.08109412711182623,1.0,1.0,0.13558956671696487,0.0,0.2882885057594796
gs_v0_25,pd_v1,A_com_protegido,11,0.25,1.0,baixo,alto,0.9841990519431166,0.9342158668706485,0.9912870631108166,0.9619056803934806,0.9981086960222932,0.9914662333002293,0.8641631013098665,,0.0031915279440031916,271.7678317320108,0.0031915279440031916,0.8673546292538697,,0.9912870631108166,0.0031915279440031916,0.0,90.54506212042156
gs_v0_25,gs_v0_5,B_com_protegido,22,0.25,0.5,baixo,medio,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.9999962803217759,0.9999907459084771,-0.054121397072019045,-4.125072188765344e-05,2.735973047215148e-05,0.8197533947326124,0.3002630590003758,0.24614166192835676,1.0,0.9999587492781123,0.0,1.3468739056649516e-05,0.058609153197941605
gs_v0_25,gs_v0_75,B_com_protegido,22,0.25,0.75,baixo,medio,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.999996270312629,0.9999907289315995,0.22517933832659742,,1.0207623052895903e-05,,0.0,0.22517933832659742,,0.9999648765410417,0.0,1.0207623052895903e-05,0.11259477297482516
gs_v0_25,gs_v0,B_com_protegido,22,0.25,0.0,baixo,baixo,0.999412650297388,0.9974811083123426,0.9992467610726122,0.9983631540328498,0.999992452492787,0.9999729597926019,0.05580770908635099,0.0008802816901408717,0.0006156033892221932,1.2879560195790034,0.19380636379104985,0.24961407287740084,0.9991197183098591,1.0,0.0008437038599451593,0.001194628948248674,0.08631490343617937
gs_v0_25,gs_v1,B_com_protegido,22,0.25,1.0,baixo,alto,0.999480947728383,0.9967378410438908,0.9999008330027767,0.9983168316831683,0.9999868360374085,0.9999279838745714,,,,,,,,,,,
gs_v0_25,pd_v0_5,B_com_protegido,22,0.25,0.5,baixo,medio,0.98844385285576,0.9309178743961353,0.9998702814891685,0.9641628619676027,0.9990346079091291,0.9941678279221557,0.6809238597822493,-0.0001876055281095912,0.00015189983596237145,44.22948251300149,0.015751376611493277,0.6966752363937426,1.0,0.9998123944718904,0.00011619414381515172,0.0,10.977686469536954
gs_v0_25,pd_v0_25,B_com_protegido,22,0.25,0.25,baixo,baixo,0.999601709676077,0.9984947197591552,0.9999293386093838,0.9992115142457015,0.9999929196083843,0.9999791202328613,0.3496734365847791,-0.0003091827269916525,0.0004624320415610318,3.2158267751813012,0.157807207901515,0.5074806444862942,1.0,0.9996908172730083,0.0007219174126479931,0.00010623605651758207,0.6415679566336583
gs_v0_25,pd_v0_75,B_com_protegido,22,0.25,0.75,baixo,medio,0.9996740547588006,0.9983973266043784,0.9999658469945355,0.9991809712316145,0.9999895686050235,0.999950953862528,0.7118895606360947,-3.801703163019976e-05,0.00013204726581193268,18.603044415834912,0.040441275032840944,0.7523308356689355,1.0,0.9999619829683698,0.0005724178370982604,0.0003463403371045948,4.5787760101921124
gs_v0_25,pd_v0,B_com_protegido,22,0.25,0.0,baixo,baixo,0.9983150451686137,0.9928378002176499,0.9999490212071778,0.996380722585561,0.9999956269808239,0.9999903785567574,-0.20575562856331447,0.0,0.002931666307393835,0.2827059305696808,0.2868497556751407,0.08109412711182623,1.0,1.0,0.00586333261478767,0.0,0.23149534107525688
gs_v0_25,pd_v1,B_com_protegido,22,0.25,1.0,baixo,alto,0.9829789787387243,0.9222235804657417,0.9997349676991883,0.9594162811769755,0.9993425727951537,0.9973059465971346,0.8746736938682633,,0.0009416817018977654,4020.562960171604,0.0002176041780002176,0.8748912980462635,,0.9997349676991883,0.0002176041780002176,0.001159285879897983,1340.1461918490581
gs_v0_25,gs_v0_5,C_com_protegido,30,0.25,0.5,baixo,medio,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999979779196037,0.9999941163491965,-0.05413155059326022,-4.125072188765344e-05,2.062536094382672e-05,0.8197195793133099,0.3002630590003758,0.2461315084071156,1.0,0.9999587492781123,0.0,0.0,0.05861846184069546
gs_v0_25,gs_v0_75,C_com_protegido,30,0.25,0.75,baixo,medio,0.9999937296605865,1.0,0.9999708675639457,0.9999854335697951,0.9999979721003324,0.9999941028443955,0.2251714292493495,,0.0,,0.0,0.2251714292493495,,0.9999648765410417,0.0,0.0,0.11258571462467475
gs_v0_25,gs_v0,C_com_protegido,30,0.25,0.0,baixo,baixo,0.9997299541597187,0.998645801986157,0.9998493522145224,0.9992472146943692,0.9999960132631316,0.9999846592538577,0.05496872751942555,0.0004401408450703803,0.0005463520366478759,1.283502599062452,0.19389144121150248,0.24886016873092803,0.9995598591549296,1.0,0.0008437038599451593,0.00019114063171978782,0.08486445486589896
gs_v0_25,gs_v1,C_com_protegido,30,0.25,1.0,baixo,alto,0.9998549706888129,0.9991082486995293,0.9999504165013884,0.9995291552053132,0.9999897853698367,0.9999324738011296,,,,,,,,,,,
gs_v0_25,pd_v0_5,C_com_protegido,30,0.25,0.5,baixo,medio,0.987771592986985,0.9271167415009621,0.9999567604963895,0.9621601381290175,0.9993478584506447,0.9961877590127791,0.6811253867651823,-6.253517603649339e-05,3.1267588018246695e-05,44.55857345393513,0.015636999395434715,0.696762386160617,1.0,0.9999374648239635,0.0,0.0,11.059948160866092
gs_v0_25,pd_v0_25,C_com_protegido,30,0.25,0.25,baixo,baixo,0.999946498314697,0.9998351428369563,0.9999528924062558,0.9998940141549985,0.9999951318444845,0.9999840570449801,0.35028186946449197,-0.000206121817994398,0.000103060908997199,3.2282735308586896,0.15719877502180218,0.5074806444862942,1.0,0.9997938781820056,0.0,0.0,0.6447161457625433
gs_v0_25,pd_v0_75,C_com_protegido,30,0.25,0.75,baixo,medio,0.9997080073880922,0.9985675795504928,0.9999658469945355,0.9992662241258682,0.9999913578283653,0.9999562591849616,0.7119699874343037,-3.801703163019976e-05,9.016303382913316e-05,18.64011458072864,0.04036084823463178,0.7523308356689355,1.0,0.9999619829683698,0.0004886493731326613,0.0003463403371045948,4.588053187057101
gs_v0_25,pd_v0,C_com_protegido,30,0.25,0.0,baixo,baixo,0.9998817575556922,0.999515923566879,0.9999745106035889,0.9997451644963177,0.9999960643219825,0.9999893931218176,-0.20210621927278438,0.0,0.00038801465833153696,0.2863489686615474,0.2832003463846106,0.08109412711182623,1.0,1.0,0.0007760293166630739,0.0,0.22903631631739213
gs_v0_25,pd_v1,C_com_protegido,30,0.25,1.0,baixo,alto,0.9802454813955503,0.91068734536238,0.9999006128871957,0.9532111105847427,0.9996034009882979,0.9982119888756857,0.8744681788112632,,0.0004231192350004231,2067.7180938025394,0.0004231192350004231,0.8748912980462635,,0.9999006128871957,0.0004231192350004231,0.0,689.1976617001952
gs_v0_75,gs_v0_5,A_sem_protegido,10,0.75,0.5,medio,medio,0.9988399872085076,0.9984233116295367,0.9961836508768863,0.9973022238425082,0.9999398541066317,0.9998035998222701,-0.05408078298705438,-0.0011550202128537412,0.0007930099313332629,0.8198886564098227,0.3002630590003758,0.24618227601332143,1.0,0.9988449797871463,0.0,0.0004309996498127845,0.05903503918035468
gs_v0_75,gs_v0_25,A_sem_protegido,10,0.75,0.25,medio,baixo,0.9988399872085076,0.9984233116295367,0.9961836508768863,0.9973022238425082,0.9999398541066317,0.9998035998222701,-0.08401421900953535,0.016920886806732094,0.008460443403366047,0.7352655928000515,0.31735285147910947,0.23333863246957412,0.9826251180358829,0.999546004842615,0.0,0.0,0.09353248910489548
gs_v0_75,gs_v0,A_sem_protegido,10,0.75,0.0,medio,baixo,0.9933028631610216,0.9772574501456419,0.9855754745405243,0.9813988374273392,0.9992393916968545,0.9961868348165117,0.0781744942016783,0.00514446378037281,0.017075027321925305,1.4067565315832344,0.19218989280245022,0.2703643870041285,0.9942781690140845,0.9994226327944573,0.0,0.029005590863477804,0.1267876292218027
gs_v0_75,gs_v1,A_sem_protegido,10,0.75,1.0,medio,alto,0.9985878724963361,0.9982546252431058,0.9925624752082507,0.9954004127197236,0.9998782904940972,0.9994120237569605,,,,,,,,,,,
gs_v0_75,pd_v0_5,A_sem_protegido,10,0.75,0.5,medio,medio,0.9973647413144024,0.9903800526293085,0.9926925238898258,0.9915349399671763,0.9998573579974904,0.9993124587614683,0.6755369060063734,-0.006039708725917969,0.0030198543629589847,44.29165883193304,0.015604320190846555,0.69114122619722,0.9979101358411703,0.9918704271152523,0.0,0.0,10.994063825257072
gs_v0_75,pd_v0_25,A_sem_protegido,10,0.75,0.25,medio,baixo,0.996950403937724,0.994249487403078,0.993664028641417,0.9939566718107602,0.9998053380188809,0.9994280903523249,0.3496808420069394,-0.001030609089972212,0.0006235921568833049,3.2218702676335256,0.15738130488571603,0.5070621468926554,1.0,0.9989693909100278,0.0002165752237943979,0.0,0.6433013277218301
gs_v0_75,pd_v0_75,A_sem_protegido,10,0.75,0.75,medio,medio,0.9992802042590179,0.9999657252536331,0.9964139344262295,0.9981866703161352,0.9999540432151772,0.9998398466302751,0.7093656237500112,-0.003991788321167866,0.0020028748659143996,18.77631651427556,0.03990509637811319,0.7492707201281245,1.0,0.9960082116788321,1.396141066093318e-05,0.0,4.622919200303164
gs_v0_75,pd_v0,A_sem_protegido,10,0.75,0.0,medio,baixo,0.9743886865629287,0.9022962006639617,0.9976039967373572,0.9475595583962813,0.9966121580029026,0.9879197790977402,-0.28928998867960076,0.0,0.06115542142703169,0.21894601753789156,0.370384115791427,0.08109412711182623,1.0,1.0,0.12231084285406338,0.0,0.2828748481421852
gs_v0_75,pd_v1,A_sem_protegido,10,0.75,1.0,medio,alto,0.9844590675440527,0.9328381402287419,0.9943680636077522,0.9626208688122384,0.9976165512081204,0.9889893700267787,0.8699658138595336,,8.462384700008462e-05,10281.386022378108,8.462384700008462e-05,0.8700504377065337,,0.9943680636077522,8.462384700008462e-05,0.0,3427.085357605272
gs_v0_75,gs_v0_5,B_sem_protegido,21,0.75,0.5,medio,medio,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.9999960857253432,0.999990420964282,-0.054121397072019045,-4.125072188765344e-05,2.735973047215148e-05,0.8197533947326124,0.3002630590003758,0.24614166192835676,1.0,0.9999587492781123,0.0,1.3468739056649516e-05,0.058609153197941605
gs_v0_75,gs_v0_25,B_sem_protegido,21,0.75,0.25,medio,baixo,0.9999874593211731,0.9999708675639457,0.9999708675639457,0.9999708675639457,0.9999960857253432,0.999990420964282,-0.08951970319536301,0.0,0.0,0.7228185960551508,0.322964318389753,0.23344461519438997,1.0,1.0,0.0,0.0,0.09167527678505306
gs_v0_75,gs_v0,B_sem_protegido,21,0.75,0.0,medio,baixo,0.9994531571734302,0.9975190767958501,0.9994350708044591,0.9984761546420845,0.9999927768469326,0.9999756444286524,0.055771808888899904,0.0008802816901408717,0.0005917108102572197,1.2877707821247275,0.19380636379104985,0.24957817267994975,0.9991197183098591,1.0,0.0008437038599451593,0.001146843790318727,0.08625364587850637
gs_v0_75,gs_v1,B_sem_protegido,21,0.75,1.0,medio,alto,0.9994427821201759,0.9964915748381677,0.9999008330027767,0.9981932929092934,0.9999863171195232,0.9999258247587756,,,,,,,,,,,
